b'dog' at 0.9993107318878174, (224.2510528564453, 378.3499450683594, 178.8277130126953, 328.341552734375)
b'bicycle' at 0.9936935901641846, (344.41790771484375, 285.9111633300781, 490.3404235839844, 323.4146728515625)
b'truck' at 0.9163608551025391, (580.8343505859375, 125.05128479003906, 207.8719024658203, 87.08550262451172)
